id,language_abrev,language_movie
22800,en,English
24804,en,English
24804,it,Italiano
29150,en,English
14968,en,English
14968,ko,한국어/조선말
16577,en,English
61647,en,English
37767,es,Español
37767,it,Italiano
22820,en,English
10315,en,English
30431,en,English
38984,en,English
38984,fr,Français
38984,hu,Magyar
38984,ru,Pусский
36278,en,English
54648,en,English
32834,en,English
14834,en,English
14834,fr,Français
51317,es,Español
70555,de,Deutsch
63401,fr,Français
84273,xx,No Language
82040,cs,Český
85715,ru,Pусский
836,pt,Português
17979,en,English
43370,en,English
113520,en,English
94638,de,Deutsch
94638,ru,Pусский
105077,en,English
95600,de,Deutsch
53767,en,English
53767,hi,हिन्दी
18930,en,English
4475,en,English
24565,de,Deutsch
24565,pl,Polski
108200,en,English
77121,en,English
52048,en,English
75804,en,English
24480,en,English
37060,de,Deutsch
19851,en,English
19851,hu,Magyar
24293,ja,日本語
14161,en,English
14161,fr,Français
14161,hi,हिन्दी
14161,it,Italiano
14161,la,Latin
14161,zh,普通话
14161,pt,Português
14161,ru,Pусский
14161,bo,
22825,en,English
8088,en,English
8088,es,Español
70805,en,English
21581,fr,Français
22824,en,English
25793,en,English
25793,it,Italiano
23189,en,English
11699,es,Español
11699,en,English
18239,en,English
18239,it,Italiano
17774,en,English
17774,de,Deutsch
28089,en,English
28089,es,Español
14859,en,English
7860,ar,العربية
7860,he,עִבְרִית
22832,en,English
32511,ro,Română
14172,en,English
14172,fr,Français
19167,en,English
19167,it,Italiano
121088,es,Español
2261,en,English
9924,en,English
9924,es,Español
30231,en,English
30231,de,Deutsch
30231,es,Español
33273,en,English
33273,es,Español
33273,eu,euskera
33035,en,English
55628,en,English
112687,en,English
20411,en,English
71329,bm,Bamanankan
71329,ff,Fulfulde
32543,fr,Français
54966,ur,اردو
91426,ja,日本語
6058,en,English
31002,en,English
34003,en,English
25472,en,English
7445,en,English
7445,fr,Français
23269,fi,suomi
153118,xx,No Language
18595,en,English
27258,en,English
20764,en,English
20764,es,Español
25467,en,English
22881,en,English
93743,xx,No Language
94466,ja,日本語
58435,de,Deutsch
58435,en,English
1284,es,Español
19116,de,Deutsch
19116,en,English
25716,en,English
25716,ja,日本語
36106,en,English
104776,en,English
104776,ja,日本語
8353,pt,Português
15400,en,English
22640,en,English
22949,en,English
22949,uk,Український
36272,en,English
16866,en,English
16866,es,Español
12404,en,English
23951,en,English
23951,fr,Français
23951,de,Deutsch
23951,ja,日本語
30238,en,English
29406,en,English
34653,en,English
34653,es,Español
14452,en,English
18472,en,English
51284,ru,Pусский
7980,en,English
22954,en,English
2143,en,English
2143,es,Español
10198,fr,Français
10198,en,English
26171,en,English
32634,en,English
4597,en,English
4597,de,Deutsch
37190,en,English
31909,en,English
62131,en,English
20606,en,English
139212,en,English
139212,fi,suomi
57654,rw,Kinyarwanda
18175,en,English
88067,en,English
30526,en,English
30526,de,Deutsch
30526,ko,한국어/조선말
347,xx,No Language
35867,bn,বাংলা
64414,en,English
64414,fr,Français
64414,it,Italiano
83491,ru,Pусский
56800,fr,Français
28392,en,English
92432,en,English
92432,fr,Français
92432,he,עִבְרִית
92432,it,Italiano
45987,ja,日本語
55261,en,English
27719,en,English
27719,fr,Français
42836,fr,Français
42836,de,Deutsch
101382,ja,日本語
47122,en,English
89785,de,Deutsch
129417,ru,Pусский
53161,xx,No Language
47046,th,ภาษาไทย
82404,pt,Português
128846,de,Deutsch
63764,fr,Français
148597,zh,普通话
46886,et,Eesti
46886,fi,suomi
46886,ru,Pусский
46886,en,English
24438,en,English
24438,it,Italiano
24438,ru,Pусский
24438,es,Español
24438,uk,Український
60639,zh,普通话
14704,es,Español
100122,es,Español
33052,en,English
140281,en,English
26032,en,English
29697,en,English
29697,zu,isiZulu
16576,it,Italiano
16576,hi,हिन्दी
19197,en,English
19197,pl,Polski
23947,sv,svenska
25968,en,English
32615,en,English
19995,en,English
19995,es,Español
10197,en,English
10197,fr,Français
10197,it,Italiano
9650,en,English
9650,ru,Pусский
64481,fr,Français
10268,fr,Français
22897,en,English
22897,fr,Français
10528,en,English
10528,fr,Français
25196,en,English
25196,es,Español
13988,en,English
36811,en,English
40054,hu,Magyar
23398,en,English
23398,fr,Français
28520,en,English
15772,hi,हिन्दी
38908,en,English
42206,de,Deutsch
26533,de,Deutsch
26533,it,Italiano
26533,en,English
25137,en,English
22043,en,English
18898,en,English
26123,en,English
40494,en,English
40494,it,Italiano
27172,es,Español
27172,en,English
17591,en,English
17591,de,Deutsch
17591,es,Español
49687,it,Italiano
51831,en,English
44808,en,English
121379,en,English
41886,en,English
94803,de,Deutsch
156015,fr,Français
94727,xx,No Language
132392,en,English
114790,de,Deutsch
36293,en,English
26129,en,English
110733,ru,Pусский
96107,en,English
27390,en,English
27390,it,Italiano
122163,en,English
25769,en,English
14159,en,English
14159,hi,हिन्दी
25680,en,English
36117,de,Deutsch
43876,fr,Français
63215,en,English
63215,fr,Français
124994,ja,日本語
54051,en,English
80960,de,Deutsch
97032,ar,العربية
97032,fr,Français
97032,de,Deutsch
148536,ru,Pусский
64736,ru,Pусский
23963,hy,
23963,en,English
23963,fr,Français
35148,fr,Français
35148,en,English
35148,no,Norsk
35148,pt,Português
35148,th,ภาษาไทย
35148,zh,普通话
60489,en,English
16204,en,English
23404,en,English
23404,de,Deutsch
23404,ru,Pусский
20236,en,English
148077,fi,suomi
148077,en,English
42564,en,English
65572,en,English
25190,en,English
25190,fr,Français
25190,es,Español
22327,en,English
22327,fr,Français
19901,en,English
28644,qu,
28644,es,Español
24458,en,English
24458,fr,Français
13723,en,English
15791,zh,普通话
28178,en,English
28178,ja,日本語
291554,en,English
149851,en,English
147683,ro,Română
147683,en,English
25195,en,English
20504,en,English
33613,sv,svenska
57251,sq,shqip
57251,en,English
57251,de,Deutsch
57251,it,Italiano
57251,fa,فارسی
85126,en,English
123772,en,English
4286,it,Italiano
21575,ar,العربية
21575,co,
21575,fr,Français
104320,it,Italiano
4932,en,English
39023,id,Bahasa indonesia
187401,cn,广州话 / 廣州話
187401,zh,普通话
25927,en,English
25927,pt,Português
14173,da,Dansk
28227,en,English
31875,en,English
31875,ru,Pусский
44085,ar,العربية
44085,en,English
44085,fr,Français
58589,en,English
26820,en,English
119905,ca,Català
119905,he,עִבְרִית
24271,en,English
52273,en,English
95140,en,English
95140,fr,Français
179066,en,English
37222,en,English
55197,ja,日本語
87065,en,English
28280,en,English
28280,de,Deutsch
26125,en,English
26765,en,English
5707,en,English
323111,en,English
26961,en,English
1450,en,English
1450,ja,日本語
101006,es,Español
52429,en,English
81895,en,English
81895,fr,Français
148435,fi,suomi
46335,fr,Français
46335,es,Español
18476,en,English
15774,en,English
15774,hi,हिन्दी
15774,it,Italiano
15774,ta,தமிழ்
20107,en,English
12161,de,Deutsch
12161,tr,Türkçe
164421,el,ελληνικά
101342,fr,Français
101342,pt,Português
41970,en,English
89800,ja,日本語
21521,cn,广州话 / 廣州話
44027,en,English
143098,fi,suomi
31175,de,Deutsch
31175,el,ελληνικά
22274,en,English
22274,fr,Français
22274,it,Italiano
4579,en,English
32097,fr,Français
83430,en,English
83430,fr,Français
83430,fa,فارسی
83430,qu,
83430,es,Español
13634,en,English
144089,en,English
144089,ro,Română
40229,en,English
10800,fr,Français
25676,cn,广州话 / 廣州話
44941,en,English
25205,fr,Français
25205,ru,Pусский
14981,en,English
45699,fr,Français
17606,en,English
25594,en,English
25602,en,English
25602,ja,日本語
25602,ru,Pусский
25602,es,Español
40660,fi,suomi
101376,en,English
101376,fa,فارسی
101376,sv,svenska
49956,en,English
43844,it,Italiano
43844,fr,Français
15930,da,Dansk
15930,tr,Türkçe
65642,fr,Français
86303,bn,বাংলা
63771,fr,Français
52229,en,English
52229,it,Italiano
52229,es,Español
2395,fr,Français
2395,pt,Português
13855,ko,한국어/조선말
21153,en,English
5761,en,English
57978,en,English
23999,en,English
42720,ja,日本語
17911,en,English
32559,pl,Polski
253476,sr,Srpski
253476,sl,Slovenščina
13382,en,English
13358,es,Español
33511,en,English
29110,en,English
23410,en,English
266740,fi,suomi
15255,en,English
71885,en,English
20453,en,English
20453,hi,हिन्दी
108573,no,Norsk
16095,da,Dansk
16095,no,Norsk
4253,en,English
4253,de,Deutsch
4253,hi,हिन्दी
43346,en,English
40083,en,English
61864,fr,Français
59390,en,English
22894,en,English
15807,ja,日本語
15807,en,English
85507,en,English
72241,en,English
22404,en,English
27567,es,Español
147692,ro,Română
41787,en,English
106482,en,English
26752,ro,Română
48609,en,English
251281,en,English
160266,th,ภาษาไทย
21033,en,English
23988,en,English
186129,en,English
21453,ja,日本語
5153,xx,No Language
17836,en,English
51429,ja,日本語
32130,en,English
126083,en,English
13522,ar,العربية
13522,da,Dansk
13522,en,English
13522,no,Norsk
13522,sv,svenska
47370,ja,日本語
31156,it,Italiano
84104,en,English
46336,en,English
27569,en,English
62775,fi,suomi
120109,en,English
8349,de,Deutsch
8349,fr,Français
8349,en,English
75877,es,Español
43891,en,English
33295,es,Español
33295,en,English
29501,en,English
29501,de,Deutsch
16453,en,English
13477,en,English
13477,it,Italiano
12201,en,English
33395,en,English
2974,de,Deutsch
14016,zh,普通话
94706,es,Español
26466,en,English
49807,bs,Bosanski
99749,en,English
79509,en,English
46623,en,English
52863,en,English
92283,en,English
42137,ja,日本語
8952,en,English
40724,en,English
33159,en,English
26137,zh,普通话
71825,en,English
103201,en,English
98246,ja,日本語
33630,en,English
33602,en,English
12169,fr,Français
43333,en,English
42212,en,English
33728,en,English
33728,it,Italiano
27989,en,English
25983,en,English
42683,en,English
271677,hi,हिन्दी
24469,en,English
11518,hi,हिन्दी
7344,ru,Pусский
4887,tr,Türkçe
51022,sr,Srpski
31578,en,English
31578,de,Deutsch
18670,cn,广州话 / 廣州話
25293,en,English
59013,cs,Český
59013,en,English
32856,en,English
7978,en,English
60086,en,English
11324,en,English
11324,de,Deutsch
90052,en,English
81382,it,Italiano
8898,es,Español
17334,en,English
17334,hi,हिन्दी
26715,en,English
19311,en,English
38448,en,English
38448,fr,Français
38448,ro,Română
45988,en,English
20047,en,English
55522,fi,suomi
81399,fr,Français
13949,en,English
24253,sv,svenska
24253,it,Italiano
24253,fr,Français
15324,en,English
32657,en,English
23742,en,English
23742,es,Español
36457,fr,Français
36457,it,Italiano
36457,la,Latin
27561,en,English
11439,en,English
42586,de,Deutsch
42586,en,English
26963,en,English
32868,en,English
30298,en,English
23172,en,English
30128,en,English
29381,en,English
42295,en,English
67736,fr,Français
25950,ru,Pусский
32124,en,English
26428,en,English
56931,en,English
56931,de,Deutsch
12273,hi,हिन्दी
12273,pa,ਪੰਜਾਬੀ
22805,en,English
79519,en,English
20083,ja,日本語
20083,zh,普通话
20083,cn,广州话 / 廣州話
20083,en,English
29388,en,English
15357,fr,Français
20406,en,English
20406,de,Deutsch
20406,ru,Pусский
20406,es,Español
22166,en,English
18489,en,English
120280,fi,suomi
19962,en,English
19962,pt,Português
29427,en,English
22971,en,English
45576,zh,普通话
23023,en,English
29785,en,English
63195,fr,Français
20871,ru,Pусский
14235,en,English
14235,fr,Français
14235,de,Deutsch
71370,en,English
25967,en,English
5595,es,Español
32092,ar,العربية
32092,en,English
32092,fr,Français
10664,es,Español
28739,en,English
17473,en,English
224642,fi,suomi
117499,fi,suomi
26022,en,English
26022,hi,हिन्दी
26022,ur,اردو
12155,en,English
40623,cs,Český
40623,fr,Français
40623,it,Italiano
22972,en,English
22972,ar,العربية
119819,en,English
119819,es,Español
29182,en,English
17277,en,English
24424,ar,العربية
24424,he,עִבְרִית
26389,de,Deutsch
26389,en,English
26389,fr,Français
26389,zh,普通话
61880,en,English
31515,en,English
31515,fr,Français
20618,en,English
28925,en,English
28925,sr,Srpski
23488,en,English
23488,pl,Polski
23488,ru,Pусский
26771,en,English
43012,en,English
43012,la,Latin
27583,en,English
6883,en,English
26390,en,English
34016,en,English
25941,en,English
34195,en,English
20471,en,English
18514,en,English
18514,ko,한국어/조선말
23169,en,English
18704,ko,한국어/조선말
18704,zh,普通话
12718,en,English
15360,en,English
19969,de,Deutsch
85521,en,English
36233,en,English
16763,en,English
16350,en,English
16350,th,ภาษาไทย
15846,en,English
14765,fr,Français
44363,en,English
94182,en,English
94182,es,Español
34592,en,English
26430,en,English
59719,ja,日本語
30903,it,Italiano
26623,en,English
55412,fi,suomi
48145,sv,svenska
29426,en,English
217632,fi,suomi
195204,fi,suomi
34335,en,English
16239,en,English
80196,en,English
31299,en,English
34563,en,English
27573,en,English
32678,en,English
12834,en,English
31723,en,English
24225,en,English
49508,en,English
26558,en,English
15483,en,English
15483,it,Italiano
31678,en,English
45921,en,English
33788,en,English
5753,en,English
43495,en,English
32688,it,Italiano
24973,el,ελληνικά
24973,en,English
42342,en,English
168171,en,English
80595,en,English
66953,en,English
66953,fr,Français
16436,de,Deutsch
16436,fr,Français
16436,it,Italiano
31867,en,English
42451,en,English
43138,ru,Pусский
43138,en,English
43138,pl,Polski
4933,en,English
264241,fi,suomi
28355,en,English
64104,en,English
20027,hi,हिन्दी
36970,fr,Français
19616,en,English
19616,hi,हिन्दी
34423,en,English
34423,ru,Pусский
69872,it,Italiano
20216,en,English
23048,ru,Pусский
23048,en,English
28211,en,English
30779,en,English
89199,en,English
19152,bg,български език
30018,ko,한국어/조선말
10191,en,English
22582,en,English
37181,de,Deutsch
37181,fa,فارسی
45035,ko,한국어/조선말
15544,en,English
15544,de,Deutsch
15544,hu,Magyar
24874,en,English
51330,en,English
28510,bg,български език
28510,en,English
11763,hi,हिन्दी
33421,en,English
33421,it,Italiano
48336,da,Dansk
48336,en,English
48336,fr,Français
48336,el,ελληνικά
48336,ja,日本語
48336,zh,普通话
48336,no,Norsk
48336,sv,svenska
21467,de,Deutsch
21467,ru,Pусский
21467,sr,Srpski
24499,en,English
20825,en,English
20825,pl,Polski
16190,sl,Slovenščina
16190,en,English
109572,ja,日本語
52637,ja,日本語
52637,fr,Français
25053,ja,日本語
104607,es,Español
10469,de,Deutsch
11122,de,Deutsch
27936,fr,Français
18823,en,English
213845,fr,Français
15382,fr,Français
31196,en,English
31196,de,Deutsch
18352,cs,Český
34769,en,English
39830,en,English
132744,hi,हिन्दी
161179,hi,हिन्दी
35939,en,English
23483,en,English
16686,no,Norsk
