budget,id,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,release_year,return
0,43818,en,2.323028,1940-07-26,0.0,118,Released,Pride and Prejudice,7.3,32.0,1940,0
0,28290,en,6.537021,1956-05-08,0.0,153,Released,The Man in the Gray Flannel Suit,6.7,15.0,1956,0
0,24650,en,4.866997,1949-07-02,0.0,114,Released,The Fountainhead,6.9,33.0,1949,0
0,55086,en,0.632669,1943-11-28,0.0,110,Released,Old Acquaintance,6.0,7.0,1943,0
0,43525,en,6.312577,1942-05-16,0.0,97,Released,In This Our Life,6.2,13.0,1942,0
3000000,20640,en,2.83303,1942-01-19,0.0,114,Released,Woman of the Year,6.9,31.0,1942,0
0,50363,en,2.577128,1955-01-01,0.0,99,Rumored,Summertime,6.6,29.0,1955,0
2300000,633,nl,2.348745,1977-09-22,0.0,149,Released,Soldier of Orange,7.4,39.0,1977,0
0,5511,fr,9.091288,1967-10-25,39481.0,105,Released,Le Samouraï,7.9,187.0,1967,0
0,41003,en,2.59282,1990-10-19,17487531.0,103,Released,White Palace,6.2,33.0,1990,0
0,13936,en,8.455348,1955-10-10,0.0,145,Released,Oklahoma!,6.3,47.0,1955,0
350000,294,en,1.553107,1985-10-01,2400000.0,96,Released,Desert Hearts,6.7,21.0,1985,6.86
10000000,11507,en,9.836894,1984-10-25,8801940.0,114,Released,Body Double,6.4,138.0,1984,0.88
0,17538,en,12.140407,1975-10-17,8022000.0,108,Released,Rooster Cogburn,6.2,39.0,1975,0
0,10435,en,8.243107,1992-12-18,0.0,143,Released,Chaplin,7.5,243.0,1992,0
500000,1162,en,4.368765,1962-05-22,2500000.0,106,Released,The Miracle Worker,7.5,65.0,1962,5
0,34328,en,0.009961,1992-05-15,311245.0,87,Released,Monster in a Box,4.8,4.0,1992,0
0,47108,fr,0.264672,2000-10-04,124994.0,90,Released,I Come,6.8,5.0,2000,0
0,47140,pt,0.00413,1998-01-01,0.0,75,Released,Midnight,0.0,0.0,1998,0
0,40930,en,0.114487,2000-03-05,0.0,0,Released,If You Only Knew,5.5,2.0,2000,0
0,14684,en,7.438381,1992-09-18,14715067.0,106,Released,School Ties,6.3,97.0,1992,0
0,58467,en,8.532861,1998-11-05,0.0,99,Released,Girl,4.7,12.0,1998,0
0,10261,en,3.292828,1991-05-10,0.0,104,Released,Switch,5.6,53.0,1991,0
0,163869,en,0.700719,1997-03-01,0.0,102,Released,Just Write,3.5,4.0,1997,0
12000000,13937,en,8.816951,1992-08-07,37170057.0,91,Released,Raising Cain,5.9,66.0,1992,3.1
0,25355,en,1.808369,1996-09-06,0.0,99,Released,Irma Vep,6.3,25.0,1996,0
0,29601,en,1.633148,1941-01-31,0.0,84,Released,Buck Privates,6.7,14.0,1941,0
0,66115,en,0.214291,1999-10-14,0.0,91,Released,Nice Guys Sleep Alone,4.7,3.0,1999,0
0,118617,en,0.155233,1998-08-01,0.0,80,Released,Divorce Iranian Style,7.8,4.0,1998,0
0,23981,en,0.00022,1991-02-15,0.0,92,Released,Iron And Silk,6.0,1.0,1991,0
0,14980,en,6.965725,2002-01-26,0.0,254,Released,Rose Red,6.6,107.0,2002,0
12000000,26670,en,4.179487,1992-03-20,2280148.0,101,Released,Noises Off...,7.0,38.0,1992,0.19
0,44047,en,0.112468,2000-03-04,0.0,93,Released,Wildflowers,5.8,2.0,2000,0
0,10940,en,3.680772,1998-01-04,0.0,94,Released,Babylon 5: In the Beginning,7.3,46.0,1998,0
0,31965,en,8.658708,1968-05-01,0.0,86,Released,Witchfinder General,6.4,52.0,1968,0
10000,5842,ja,2.304575,2000-10-23,0.0,130,Released,Versus,6.0,50.0,2000,0
0,19463,en,1.300589,1944-07-28,0.0,95,Released,The Canterville Ghost,5.9,12.0,1944,0
0,24012,en,3.424195,1957-06-13,0.0,115,Released,The Prince and the Showgirl,6.3,48.0,1957,0
5900000,988,en,4.621214,1979-03-16,51718367.0,122,Released,The China Syndrome,7.0,99.0,1979,8.77
0,125103,en,0.100488,1997-09-05,0.0,91,Released,Who the Hell Is Juliette?,5.5,2.0,1997,0
0,204,fr,7.643793,1953-04-22,0.0,147,Released,The Wages of Fear,7.9,176.0,1953,0
0,9356,en,6.42968,1990-12-14,0.0,81,Released,Look Who's Talking Too,5.0,317.0,1990,0
0,32430,en,2.614074,1945-12-27,21300000.0,126,Released,The Bells of St. Mary's,7.3,42.0,1945,0
0,42231,en,0.411176,1977-08-31,0.0,90,Released,You Light Up My Life,5.3,6.0,1977,0
0,16113,en,7.224683,1986-02-14,17768900.0,125,Released,The Delta Force,5.2,98.0,1986,0
0,33575,en,2.415004,1952-06-13,0.0,95,Released,Pat and Mike,5.9,18.0,1952,0
0,13913,en,4.750686,1930-08-28,0.0,97,Released,Animal Crackers,7.2,45.0,1930,0
0,17956,en,4.150196,1991-02-22,0.0,115,Released,"He Said, She Said",4.8,26.0,1991,0
0,18209,en,8.491505,1967-10-30,0.0,103,Released,Bedazzled,6.3,42.0,1967,0
134000,25508,en,5.110716,1942-12-05,4000000.0,73,Released,Cat People,6.9,96.0,1942,29.85
0,18978,en,3.30865,1967-10-25,0.0,179,Released,Camelot,6.4,31.0,1967,0
0,27171,en,4.273982,1984-01-27,0.0,90,Released,The Lonely Guy,6.4,41.0,1984,0
0,29486,en,2.133184,1963-10-14,0.0,84,Released,The Comedy of Terrors,6.4,25.0,1963,0
0,12310,en,5.512439,1974-10-31,0.0,108,Released,The Four Musketeers,6.4,49.0,1974,0
1000000,42205,en,2.261946,1978-06-01,18300000.0,95,Released,Good Guys Wear Black,5.7,19.0,1978,18.3
0,27786,en,2.605644,1987-11-06,0.0,97,Released,Steel Dawn,4.7,33.0,1987,0
50000000,9624,en,6.678661,1994-02-18,49000000.0,102,Released,On Deadly Ground,4.6,109.0,1994,0.98
0,95514,en,0.202054,1994-07-30,0.0,93,Released,Boy Meets Girl,3.9,4.0,1994,0
0,37296,en,3.665599,1984-12-21,0.0,96,Released,Protocol,6.0,21.0,1984,0
0,25736,en,5.68705,1946-05-02,0.0,113,Released,The Postman Always Rings Twice,7.0,66.0,1946,0
0,25389,en,7.256473,1993-01-29,9532895.0,99,Released,Matinee,6.4,52.0,1993,0
1070000,44807,en,0.170074,1998-05-28,570000.0,95,Released,Forever Fever,5.1,4.0,1998,0.53
0,5248,en,0.451689,1999-07-02,0.0,92,Released,Virtual Sexuality,5.6,8.0,1999,0
0,52794,en,0.005568,1989-01-18,0.0,82,Released,Baxter,6.4,12.0,1989,0
25000000,9872,en,4.935932,1985-07-12,9873044.0,109,Released,Explorers,6.2,120.0,1985,0.39
0,19552,vi,3.481652,1993-06-08,0.0,104,Released,The Scent of Green Papaya,7.4,37.0,1993,0
300000,2786,fr,5.606909,1965-08-29,0.0,110,Released,Pierrot le Fou,7.7,134.0,1965,0
0,8075,fr,2.937013,1967-12-29,0.0,105,Released,Weekend,7.2,48.0,1967,0
0,94771,fr,1.115938,1995-01-25,0.0,101,Released,One Hundred and One Nights,6.8,4.0,1995,0
0,50271,en,0.7369,1940-03-01,0.0,113,Released,Strange Cargo,6.6,6.0,1940,0
0,38274,en,0.637771,1999-11-06,0.0,0,Released,Seven Girlfriends,6.0,2.0,1999,0
0,26133,en,1.739258,1999-12-05,0.0,89,Released,Tuesdays with Morrie,6.0,10.0,1999,0
0,68981,zh,0.103153,1993-09-15,0.0,118,Released,Temptation of a Monk,6.0,2.0,1993,0
0,10235,ru,1.915541,1938-11-24,0.0,112,Released,Alexander Nevsky,6.8,26.0,1938,0
1000000,11533,en,6.222085,1963-06-19,0.0,104,Released,Jason and the Argonauts,7.1,138.0,1963,0
0,2817,fr,7.272304,1997-11-12,0.0,120,Released,Same Old Song,6.9,15.0,1997,0
0,1394,ru,4.235709,1983-05-01,0.0,120,Released,Nostalgia,7.5,77.0,1983,0
0,1719,fr,2.137534,1964-05-05,0.0,119,Released,The Soft Skin,7.1,30.0,1964,0
0,140207,en,1.564586,1979-09-10,0.0,320,Released,Tinker Tailor Soldier Spy,7.6,10.0,1979,0
0,781,de,1.781979,1997-10-30,0.0,120,Released,Wintersleepers,6.7,10.0,1997,0
0,13553,en,2.773173,1979-06-15,0.0,96,Released,The Driller Killer,4.9,40.0,1979,0
0,183252,en,0.083899,1991-02-15,0.0,107,Released,Perfectly normal,5.5,1.0,1991,0
0,3777,ja,6.471043,1957-01-15,0.0,110,Released,Throne of Blood,7.7,181.0,1957,0
0,11659,it,6.040001,2003-05-19,0.0,366,Released,The Best of Youth,8.0,88.0,2003,0
800000,24065,en,4.797893,1992-09-11,0.0,97,Released,Guncrazy,5.0,12.0,1992,0
0,39907,th,1.148337,2000-12-29,0.0,113,Released,Bang Rajan,6.9,7.0,2000,0
0,26612,en,3.301143,1990-06-08,0.0,131,Released,Treasure Island,5.6,36.0,1990,0
783000,10604,el,4.813635,1964-12-14,0.0,142,Released,Zorba the Greek,7.0,55.0,1964,0
0,44098,en,2.936232,1946-11-28,0.0,116,Released,Undercurrent,5.8,11.0,1946,0
0,16876,en,3.273855,2002-06-07,0.0,87,Released,Bang Bang You're Dead,7.2,53.0,2002,0
0,37437,en,0.437809,1969-01-01,0.0,100,Released,My Side of the Mountain,6.4,10.0,1969,0
0,141003,en,0.0826,2000-08-13,0.0,97,Released,The Thin Blue Lie,6.0,1.0,2000,0
0,14782,en,5.526635,2001-09-14,0.0,111,Released,The Unsaid,6.8,32.0,2001,0
0,77780,en,0.720198,1989-06-01,0.0,93,Released,Twister,5.0,5.0,1989,0
0,9545,en,9.337393,1993-01-29,18994653.0,98,Released,Sniper,5.9,109.0,1993,0
0,53117,fr,0.802286,1998-07-16,0.0,120,Released,Don't Tell Anyone,5.5,6.0,1998,0
0,41651,en,2.404331,1993-12-29,0.0,104,Released,Ghost in the Machine,5.0,19.0,1993,0
0,29270,fa,2.391796,2000-01-01,0.0,80,Released,A Time for Drunken Horses,6.6,22.0,2000,0
0,28030,en,0.692364,1999-07-19,0.0,87,Released,Genghis Blues,6.4,6.0,1999,0
0,16514,en,1.715253,1955-09-22,0.0,106,Released,To Hell and Back,6.6,15.0,1955,0
0,1926,en,3.103918,2002-09-04,0.0,135,Released,11'09''01 - September 11,6.1,24.0,2002,0
0,31112,en,0.594899,1980-01-01,2013193.0,75,Released,"Bon Voyage, Charlie Brown (and Don't Come Back!)",6.2,12.0,1980,0
0,11060,en,5.439942,1990-01-12,27734391.0,114,Released,Internal Affairs,6.5,71.0,1990,0
0,17365,en,4.43233,1974-06-14,0.0,102,Released,The Parallax View,6.9,70.0,1974,0
4000000,11474,en,11.457298,1979-02-08,22490039.0,93,Released,The Warriors,7.4,451.0,1979,5.62
0,63888,en,0.783968,1968-01-01,0.0,140,Released,Mayerling,6.6,5.0,1968,0
0,49320,fi,0.999465,1999-01-22,0.0,123,Released,Ambush,6.3,13.0,1999,0
0,10916,en,8.389329,1999-01-03,0.0,94,Released,Babylon 5: A Call to Arms,6.9,36.0,1999,0
0,10921,en,2.203009,1998-11-08,0.0,94,Released,Babylon 5: The River of Souls,6.1,29.0,1998,0
0,10941,en,5.579911,1998-07-19,0.0,94,Released,Babylon 5: Thirdspace,6.4,39.0,1998,0
0,42204,en,0.266786,1978-04-20,0.0,104,Rumored,FM,6.7,6.0,1978,0
25000000,33157,en,3.240624,1970-10-26,3052000.0,128,Released,Waterloo,7.1,33.0,1970,0.12
0,24798,en,3.09897,1986-10-10,0.0,90,Released,True Stories,6.1,22.0,1986,0
0,277073,en,0.210088,2000-06-07,0.0,78,Released,North Beach,0.0,0.0,2000,0
0,4923,en,10.698934,1974-02-06,0.0,105,Released,Zardoz,5.8,106.0,1974,0
0,36741,en,1.332883,1960-03-24,0.0,94,Released,School for Scoundrels,6.6,20.0,1960,0
0,11656,sv,10.353794,1960-02-08,0.0,89,Released,The Virgin Spring,7.8,129.0,1960,0
0,16284,en,2.750367,1958-06-24,0.0,124,Released,Ice Cold in Alex,7.5,14.0,1958,0
0,25009,en,2.994187,1953-10-09,0.0,115,Released,Mogambo,6.2,38.0,1953,0
0,91226,en,0.001393,1980-01-04,0.0,90,Released,Demon Lover Diary,5.0,1.0,1980,0
0,171229,en,0.831471,1999-12-13,0.0,100,Released,Second Skin,6.3,6.0,1999,0
0,45926,en,1.064921,1996-12-13,0.0,99,Released,Victory,4.7,3.0,1996,0
0,40092,en,3.039934,1947-09-01,0.0,110,Released,The Secret Life of Walter Mitty,6.9,35.0,1947,0
7500000,10133,en,7.348974,2002-10-01,0.0,95,Released,Cypher,6.7,196.0,2002,0
0,82838,en,1.088216,1956-11-02,0.0,100,Released,The Rack,3.5,4.0,1956,0
0,14589,en,1.881187,1939-01-01,0.0,103,Released,Another Thin Man,7.0,20.0,1939,0
0,14594,en,5.650608,1945-01-25,0.0,100,Released,The Thin Man Goes Home,6.4,15.0,1945,0
0,14590,en,2.671234,1941-11-21,0.0,97,Released,Shadow of the Thin Man,6.2,17.0,1941,0
0,14588,en,7.201727,1936-12-25,0.0,112,Released,After the Thin Man,7.1,30.0,1936,0
0,14595,en,1.148166,1947-08-28,0.0,86,Released,Song of the Thin Man,6.6,16.0,1947,0
600000,9459,en,3.624542,1970-03-26,34505110.0,225,Released,Woodstock,7.1,67.0,1970,57.51
0,465,fr,3.200299,1988-03-03,0.0,88,Released,Junior Size 36,5.3,4.0,1988,0
0,86600,en,1.672384,1974-07-24,0.0,89,Released,The Internecine Project,7.8,4.0,1974,0
0,20644,en,1.175665,1941-05-23,0.0,99,Released,Love Crazy,7.9,6.0,1941,0
0,24965,en,7.425486,1939-01-24,0.0,117,Released,Gunga Din,6.6,38.0,1939,0
20000000,192936,en,3.636791,2003-03-25,0.0,248,Released,Frank Herbert's Children of Dune,6.8,61.0,2003,0
20000000,876,en,14.612842,2000-12-03,0.0,292,Released,Frank Herbert's Dune,6.7,114.0,2000,0
0,1583,de,9.634205,2001-08-23,0.0,93,Released,Lammbock,7.0,66.0,2001,0
0,17653,cn,3.782615,1993-03-04,3956913.0,106,Released,The Legend I,7.1,45.0,1993,0
4000000,11069,en,9.877868,1996-04-09,0.0,100,Released,Tremors 2: Aftershocks,5.9,209.0,1996,0
0,10829,en,10.191148,2001-10-02,0.0,104,Released,Tremors 3: Back to Perfection,5.4,149.0,2001,0
0,19425,en,0.797308,1985-12-05,0.0,94,Released,The Peanut Butter Solution,5.7,10.0,1985,0
0,108055,en,0.511273,1933-02-03,0.0,82,Released,Hallelujah I'm a Bum,2.5,2.0,1933,0
0,86959,en,0.112213,1989-05-05,0.0,102,Released,Getting It Right,4.7,3.0,1989,0
0,9698,en,1.044389,1986-01-01,0.0,86,Released,Straight to Hell,4.8,6.0,1986,0
0,57946,en,0.104037,2002-06-29,0.0,95,Released,Margaret Cho: Notorious C.H.O.,4.0,2.0,2002,0
0,45044,en,0.326438,2002-09-11,0.0,90,Released,Friday Night,5.0,1.0,2002,0
50000,26860,en,2.692891,1932-08-04,0.0,67,Released,White Zombie,5.9,52.0,1932,0
0,29049,en,4.63932,1966-01-12,0.0,91,Released,The Plague of the Zombies,6.0,24.0,1966,0
0,27130,en,3.511113,1943-04-21,0.0,69,Released,I Walked with a Zombie,6.7,54.0,1943,0
0,8468,en,1.078271,1991-09-05,0.0,103,Released,Highway 61,6.0,7.0,1991,0
0,31952,en,3.448018,1970-10-04,0.0,91,Released,The Vampire Lovers,6.5,36.0,1970,0
0,39043,en,1.979907,1971-01-31,0.0,93,Released,Countess Dracula,5.7,30.0,1971,0
0,54396,en,0.457852,1973-03-01,0.0,81,Released,The Cheerleaders,4.5,2.0,1973,0
0,22682,en,3.014635,1967-01-01,0.0,121,Released,How to Succeed in Business Without Really Trying,6.6,12.0,1967,0
4638783,11577,en,5.781236,1973-05-23,11000000.0,106,Released,Pat Garrett & Billy the Kid,7.2,67.0,1973,2.37
0,42402,en,1.866255,1958-05-07,0.0,102,Released,The Left Handed Gun,5.5,21.0,1958,0
0,21159,en,4.471808,1964-03-08,0.0,86,Released,The Last Man on Earth,6.6,82.0,1964,0
0,40810,ja,0.834969,1974-02-02,0.0,91,Released,The Streetfighter,7.0,21.0,1974,0
0,40812,ja,0.905518,1974-04-27,0.0,85,Released,Return of the Street Fighter,5.9,14.0,1974,0
0,336,it,9.611094,1971-10-20,0.0,157,Released,"Duck, You Sucker",7.7,176.0,1971,0
1500000,11942,en,4.139461,1974-08-14,0.0,112,Released,Bring Me the Head of Alfredo Garcia,7.0,89.0,1974,0
813000,36206,en,3.102999,1962-06-20,0.0,94,Released,Ride the High Country,7.1,40.0,1962,0
3716946,23330,en,2.537955,1970-05-13,5000000.0,121,Released,The Ballad of Cable Hogue,6.9,48.0,1970,1.35
0,5927,en,1.464329,1972-08-02,0.0,100,Released,Junior Bonner,6.4,27.0,1972,0
0,49636,zh,1.863293,1976-04-24,0.0,93,Released,Master of the Flying Guillotine,5.9,27.0,1976,0
0,3075,en,2.049849,1969-05-22,0.0,98,Released,Frankenstein Must Be Destroyed,6.4,26.0,1969,0
0,30137,en,10.576153,1963-08-27,0.0,87,Released,The Haunted Palace,6.4,31.0,1963,0
0,5521,en,6.693644,2001-01-01,0.0,100,Released,Finder's Fee,5.8,13.0,2001,0
66500,27636,en,2.227007,1963-08-29,0.0,87,Released,The Whip and the Body,6.2,25.0,1963,0
0,222,de,0.692745,1927-09-23,0.0,69,Released,Berlin: Symphony of a Great City,8.0,11.0,1927,0
0,10686,ja,3.121214,1998-10-27,0.0,111,Released,Samurai Fiction,6.9,18.0,1998,0
0,43096,en,0.802364,1959-04-09,0.0,95,Released,Gidget,5.9,13.0,1959,0
1000000,42688,en,2.619751,1968-05-29,0.0,94,Released,Wild in the Streets,6.0,11.0,1968,0
7000000,25598,en,7.218957,1991-05-19,191125.0,127,Released,The Indian Runner,6.2,23.0,1991,0.03
0,25858,ja,3.12255,1948-04-27,0.0,98,Released,Drunken Angel,7.7,54.0,1948,0
65000,14262,en,1.335691,1977-05-27,0.0,90,Released,Desperate Living,6.7,29.0,1977,0
0,38701,en,1.750414,1975-07-01,0.0,86,Released,The Devil's Rain,5.5,14.0,1975,0
0,33357,en,1.725038,1972-06-01,0.0,125,Released,The Valachi Papers,7.4,18.0,1972,0
5000000,21948,en,4.721308,1977-10-14,0.0,95,Released,Rolling Thunder,6.7,48.0,1977,0
0,30368,ja,2.787661,1949-10-17,0.0,122,Released,Stray Dog,7.3,56.0,1949,0
0,1059,ja,5.624255,1958-12-28,0.0,139,Released,The Hidden Fortress,8.0,117.0,1958,0
0,12493,ja,8.815184,1963-03-01,0.0,142,Released,High and Low,8.2,123.0,1963,0
0,42090,sv,2.281167,1984-04-09,0.0,70,Released,After the Rehearsal,6.3,9.0,1984,0
6000000,13122,en,12.709349,1991-11-01,0.0,102,Released,The People Under the Stairs,6.4,150.0,1991,0
0,55730,en,0.178585,1992-10-26,0.0,99,Released,My New Gun,6.0,2.0,1992,0
0,14273,en,0.689963,2000-08-30,0.0,82,Released,Dark Days,7.7,36.0,2000,0
0,26940,en,2.329204,1946-05-10,0.0,85,Released,A Night in Casablanca,7.3,30.0,1946,0
0,11030,en,5.94179,1983-07-15,11798616.0,79,Released,Zelig,7.4,209.0,1983,0
0,29454,sv,1.814674,1976-04-05,0.0,136,Released,Face to Face,6.9,18.0,1976,0
0,26372,sv,5.305396,1968-09-29,0.0,103,Released,Shame,7.6,42.0,1968,0
0,11506,sv,3.822314,1963-09-23,0.0,91,Released,The Silence,7.5,70.0,1963,0
0,29455,sv,4.338439,1963-02-11,0.0,81,Released,Winter Light,7.6,77.0,1963,0
0,11602,sv,4.955553,1961-10-16,0.0,89,Released,Through a Glass Darkly,7.6,98.0,1961,0
0,29453,sv,7.606709,1958-12-26,0.0,101,Released,The Magician,7.4,44.0,1958,0
0,11700,sv,4.354106,1955-12-26,0.0,108,Released,Smiles of a Summer Night,7.6,58.0,1955,0
0,47735,sv,3.180818,1953-02-09,0.0,96,Released,Summer with Monika,7.6,52.0,1953,0
0,14638,en,4.297965,1946-08-28,0.0,103,Released,The Killers,7.6,81.0,1946,0
3000000,14703,en,2.560454,1964-08-06,12000000.0,125,Released,The Night of the Iguana,6.9,36.0,1964,4
0,35806,en,1.114302,1962-12-12,0.0,120,Released,Freud: The Secret Passion,6.2,10.0,1962,0
4500000,3547,en,3.13517,1967-10-10,0.0,108,Released,Reflections in a Golden Eye,6.1,16.0,1967,0
0,41089,en,1.55558,1984-06-12,0.0,112,Released,Under the Volcano,6.7,20.0,1984,0
0,42179,en,1.323923,1979-10-01,0.0,106,Released,Wise Blood,6.5,22.0,1979,0
0,28415,en,3.037477,1974-12-21,0.0,112,Released,The Yakuza,6.9,29.0,1974,0
0,107499,en,0.33244,1997-09-01,0.0,87,Released,A Better Place,9.0,1.0,1997,0
11000000,20481,en,6.372135,1990-02-16,8862354.0,102,Released,Nightbreed,6.4,106.0,1990,0.81
0,5481,en,0.992774,1977-08-12,0.0,95,Released,Shock,6.4,21.0,1977,0
0,5482,it,1.709155,1974-01-01,0.0,96,Released,Rabid Dogs,7.4,29.0,1974,0
0,5485,it,1.017532,1972-02-25,0.0,98,Released,Baron Blood,6.3,19.0,1972,0
0,31581,en,4.257796,1970-03-24,0.0,90,Released,Bloody Mama,5.9,17.0,1970,0
0,22694,en,1.338485,1967-08-23,0.0,85,Released,The Trip,5.8,18.0,1967,0
1300000,7090,en,12.630419,2002-08-31,447741.0,97,Released,Ken Park,5.7,136.0,2002,0.34
0,42632,en,8.003836,1968-12-26,0.0,78,Released,Monterey Pop,7.2,18.0,1968,0
22000000,5902,en,7.719173,1977-06-15,50750000.0,175,Released,A Bridge Too Far,7.0,210.0,1977,2.31
0,10775,cn,10.363082,2002-12-12,8708932.0,101,Released,Infernal Affairs,7.7,490.0,2002,0
110,4552,ko,6.247028,2003-06-13,0.0,115,Released,A Tale of Two Sisters,7.0,234.0,2003,0
8000000,12762,en,5.892277,1984-01-27,10600497.0,84,Released,Broadway Danny Rose,7.2,104.0,1984,1.33
4500000,14510,en,7.522655,1986-06-05,1261000.0,86,Released,From Beyond,6.5,105.0,1986,0.28
0,101363,en,0.086764,1998-01-23,0.0,77,Released,The Wonderful Ice Cream Suit,0.0,0.0,1998,0
10000000,15618,en,3.312779,1989-10-01,0.0,85,Released,Robot Jox,5.3,32.0,1989,0
0,24341,en,4.545885,1987-03-01,0.0,77,Released,Dolls,6.1,80.0,1987,0
25000000,10690,en,3.596317,1996-03-01,1614266.0,95,Released,Space Truckers,5.6,38.0,1996,0.06
210000,40028,en,1.569865,1988-05-20,107352.0,81,Released,Not of This Earth,4.5,14.0,1988,0.51
300000,26326,en,3.019609,1979-08-24,0.0,93,Released,Rock 'n' Roll High School,6.6,39.0,1979,0
300000,13282,en,6.064898,1975-04-27,8000000.0,80,Released,Death Race 2000,6.0,125.0,1975,26.67
0,27658,en,1.044611,1974-08-01,0.0,83,Released,Cockfighter,6.1,8.0,1974,0
50000,22642,en,2.728651,1959-10-21,0.0,66,Released,A Bucket of Blood,6.4,31.0,1959,0
0,29235,en,9.555852,1962-03-07,1250000.0,81,Released,Premature Burial,6.1,27.0,1962,0
0,42725,en,5.808639,1966-07-20,0.0,87,Released,The Wild Angels,5.8,17.0,1966,0
0,24111,en,1.856537,1946-05-10,0.0,79,Released,Bedlam,6.1,17.0,1946,0
0,17921,it,2.512247,1965-09-15,0.0,88,Released,Planet of the Vampires,6.2,41.0,1965,0
0,22627,en,2.803846,1992-10-23,0.0,112,Released,Pure Country,6.8,18.0,1992,0
0,18283,en,12.645217,1954-09-08,0.0,108,Released,Brigadoon,6.8,33.0,1954,0
0,33731,en,0.728406,1958-04-24,0.0,128,Released,Marjorie Morningstar,5.5,5.0,1958,0
0,13823,en,14.14735,1992-09-17,0.0,127,Released,The Power of One,7.6,46.0,1992,0
0,14108,en,1.464497,2002-01-01,0.0,92,Released,The Weather Underground,6.9,15.0,2002,0
0,4291,ja,4.75173,1999-06-05,0.0,117,Released,Kikujiro,7.5,90.0,1999,0
0,20718,en,7.270805,2002-09-04,0.0,90,Released,I'm with Lucy,5.2,12.0,2002,0
0,113,ko,8.157887,2003-09-19,6502364.0,103,Released,"Spring, Summer, Fall, Winter... and Spring",7.6,240.0,2003,0
0,28476,en,1.567121,1970-11-07,0.0,90,Released,The Phantom Tollbooth,6.8,21.0,1970,0
3352254,5916,en,10.037593,1972-12-13,58831997.0,118,Released,The Getaway,7.0,120.0,1972,17.55
0,26234,en,2.99988,1971-02-10,0.0,106,Released,10 Rillington Place,6.9,45.0,1971,0
0,12205,ja,8.82953,2002-01-19,0.0,101,Released,Dark Water,6.7,132.0,2002,0
14000000,27804,en,2.923094,1993-07-16,0.0,116,Released,The Thing Called Love,6.5,41.0,1993,0
0,46187,ru,1.212375,1997-08-31,0.0,96,Released,The Thief,7.1,21.0,1997,0
0,3001,en,12.389626,1966-07-13,0.0,123,Released,How to Steal a Million,7.5,133.0,1966,0
0,39434,it,3.326404,1996-01-26,0.0,120,Released,The Stendhal Syndrome,5.6,40.0,1996,0
0,105130,ja,0.451158,1996-11-09,0.0,82,Released,Dangan Runner,7.0,1.0,1996,0
0,166472,en,1.625211,1922-09-24,0.0,100,Released,Manslaughter,6.0,1.0,1922,0
0,11574,en,2.167511,1969-03-26,0.0,92,Released,Support Your Local Sheriff,6.7,41.0,1969,0
0,32450,en,5.141952,1992-04-17,918239.0,92,Released,Brain Donors,6.1,18.0,1992,0
0,62383,en,0.232637,1992-04-24,0.0,96,Released,Passed Away,0.0,0.0,1992,0
500000,203,en,8.212399,1973-10-02,3000000.0,110,Released,Mean Streets,7.2,359.0,1973,6
0,38749,en,5.063771,1993-04-02,0.0,99,Released,Jack the Bear,5.9,14.0,1993,0
195845,29740,en,8.741855,1932-11-19,0.0,93,Released,I Am a Fugitive from a Chain Gang,7.4,47.0,1932,0
0,10652,en,12.373613,1987-08-23,13839404.0,112,Released,Hamburger Hill,6.5,120.0,1987,0
0,34288,en,1.399495,1998-10-23,0.0,86,Released,The Last Broadcast,5.1,28.0,1998,0
3500000,26268,en,8.55931,1966-02-23,12000000.0,121,Released,Harper,6.3,37.0,1966,3.43
0,33632,en,2.444359,1962-08-31,0.0,120,Released,Sweet Bird of Youth,5.4,21.0,1962,0
250000,25853,en,3.66229,2002-06-21,144008.0,101,Released,Dahmer,5.2,56.0,2002,0.58
34000000,68430,en,7.176726,1991-09-18,18634643.0,111,Released,Paradise,5.6,13.0,1991,0.55
0,43001,fr,0.833509,1962-11-12,0.0,110,Released,Sundays and Cybele,7.3,14.0,1962,0
0,42201,en,2.516575,1978-10-25,0.0,118,Released,Comes a Horseman,4.6,8.0,1978,0
600000,316,de,0.637825,2002-02-12,0.0,111,Released,Grill Point,6.9,7.0,2002,0
0,3072,en,2.079742,1990-11-02,0.0,82,Released,Frankenstein Unbound,5.4,21.0,1990,0
