id,id_companies,companies
11469,306,Twentieth Century Fox Film Corporation
11469,508,Regency Enterprises
11469,1171,Epsilon Motion Pictures
11469,10104,New Regency Pictures
11469,73956,Runteldat Entertainment
11469,73957,"Firm, The"
14369,158,Spyglass Entertainment
14369,431,Donners' Company
14369,1171,Epsilon Motion Pictures
14369,9195,Touchstone Pictures
1535,33,Universal Pictures
1535,656,Metropolitan Filmexport
1535,657,Toho-Towa
1535,780,Red Wagon Productions
1535,919,Beacon Communications
1535,7385,Kalima Productions GmbH & Co. KG
1433,1102,Producciones Anhelo
1433,9335,Canal+ España
1433,11628,Tequila Gang
1433,11736,El Deseo S.A.
1433,11955,Sogepaq
1999,14,Miramax Films
1999,842,GreeneStreet/SKE Films
78076,9266,American International Pictures (AIP)
87774,50103,Plitt Theaters
23847,16127,Film Guarantors
50785,249,Société Nouvelle de Cinématographie
50785,25807,Les Films Georges de Beauregard
12472,33,Universal Pictures
42258,9331,Rob Houwer Productions
11834,3453,Umbrella Films
11834,11771,Python Films
16085,441,Columbia Pictures Corporation
16085,13945,Rastar Productions
27405,14837,Lynx Films Ltd.
269,249,Société Nouvelle de Cinématographie
269,10906,Les Films Impéria
269,10907,Les Productions Georges de Beauregard
16441,4950,Antares Produzione Cinematografica
16441,8411,Metro-Goldwyn-Mayer (MGM)
11422,33,Universal Pictures
11422,219,The Mirisch Corporation
31037,42,Universal Pictures Corporation
40739,306,Twentieth Century Fox Film Corporation
10656,9,Gaumont
32847,6194,Warner Bros.
39938,6,RKO Radio Pictures
43510,306,Twentieth Century Fox Film Corporation
35284,441,Columbia Pictures Corporation
35284,1216,Dino de Laurentiis Cinematografica
14584,441,Columbia Pictures Corporation
14584,2070,Rastar Pictures
14584,8263,EMI Films
72277,417,Australian Film Commission
5781,1657,Greenwich Film Productions
5781,4808,In-Cine Compania Industrial Cinematografica
5781,9377,Les Films Galaxie
23805,5,Columbia Pictures
23805,4267,Delphi Films
23805,41539,Rastar Films
34388,4,Paramount Pictures
34388,1802,Lowndes Productions Limited
39867,15062,Turbine Films Inc.
11033,1138,Filmways Pictures
11033,10317,Cinema 77 Films
69716,1138,Filmways Pictures
69716,4705,Arkoff International
69716,87817,Earthling Associates
37835,494,AVCO Embassy Pictures
37835,40161,Interstar
33356,7281,British Film Institute (BFI)
3537,8411,Metro-Goldwyn-Mayer (MGM)
38922,5612,Brooksfilms
27145,223,Les Films du Losange
8738,11116,The Bryna Company
28614,69253,Artanis Productions Inc.
3604,10308,Dino De Laurentiis Company
3604,23126,Starling Films
6974,9266,American International Pictures (AIP)
6974,16771,Sino
26398,4630,Amicus Productions
26398,9266,American International Pictures (AIP)
26398,14389,Burroughs Productions Inc.
42218,1819,Cinema 77
10649,6194,Warner Bros.
42566,18068,Adams Apple Film Company
42566,22051,South Street Films
42566,42761,Wescom Barber International
17689,171,Malpaso Productions
17689,6194,Warner Bros.
34084,5410,Maxim Productions
15983,4110,Cannon Films
14854,21468,1818
14854,21469,Lone Wolf McQuade Associates
14854,21470,Topkick Productions
10847,97,Castle Rock Entertainment
10847,365,Nelson Entertainment
10847,10218,Jack's Camp
27591,9266,American International Pictures (AIP)
299,6194,Warner Bros.
299,67993,Dorchester
31945,1648,Gladden Entertainment
42160,306,Twentieth Century Fox Film Corporation
42160,17779,Simon Productions
10650,6194,Warner Bros.
8007,306,Twentieth Century Fox Film Corporation
8007,1302,Davis Entertainment
19076,1088,Alcon Entertainment
13503,7405,Dimension Films
161,79,Village Roadshow Pictures
161,129,Section Eight
161,172,NPV Entertainment
161,2596,Jerry Weintraub Productions
161,6194,Warner Bros.
161,24939,WV Films II
43774,80889,Fouad Nahas
31064,26927,i5 Films
31064,42932,Headquarters
31682,10330,Universal International Pictures (UI)
8342,850,Eurimages
8342,884,TPS Cinéma
8342,1016,Man's Films
8342,2442,Counihan Villiers Productions
8342,2683,Rai Cinema
8342,7466,Radio Télévision Belge Francophone (RTBF)
8342,12024,Télédistributeurs Wallons
8342,23433,Noé Productions
8342,25159,British Screen Finance Ltd
8342,49181,Studio Maj
8342,54378,Fabrica
8342,85739,Foundation Montecinema Verità
8342,85740,The Centre du Cinema et de l'Audiovisuel de la Communauté Française de Belgique
8342,85741,Slovenian Film Fund
8342,85742,Multivision
8342,85743,Canal + Belgique
8342,85744,Fondazione MonteCinemaVerità Locarno
8342,85745,"Direction du Développement et de la Coopération (DDC), Département Fédéral des Affaires Etrangères"
8342,85746,The European Co-Production Fund Limited
55479,2152,GreeneStreet Films
55479,13818,Burnside Entertainment
55479,13819,Lower East Side Films
4886,1801,Rene Clair Productions
228,12372,Universum Film (UFA)
23111,441,Columbia Pictures Corporation
23111,1704,Bavaria Film
23111,44425,ML Delphi Premier Productions
42597,5,Columbia Pictures
194,591,France 3 Cinéma
194,592,Claudie Ossard Productions
194,4411,MMC Independent
194,5358,Canal+
194,12000,Tapioca Films
194,23446,Sofica Sofinergie 5
194,25020,Victoires Productions
194,27897,Filmstiftung Nordrhein-Westfalen
194,30994,Union Générale Cinématographique (UGC)
11397,333,Original Film
11397,441,Columbia Pictures Corporation
11397,2882,Neal H. Moritz Productions
1903,4,Paramount Pictures
1903,349,Cruise-Wagner Productions
1903,485,Vinyl Films
11889,14,Miramax Films
11889,288,BBC Films
11889,763,Intermedia Films
28171,208,Bac Films
28171,5870,Studio Canal
28171,54377,Makhmalbaf Productions
9523,8724,Australian Film Finance Corporation (AFFC)
9523,10791,MBP (Germany)
9523,14089,Jan Chapman Productions
9523,29052,The New South Wales Film and Television Office
9428,9195,Touchstone Pictures
1649,41,Orion Pictures
1649,365,Nelson Entertainment
11938,6179,Thorn EMI Screen Entertainment
43143,4278,Tempean Films
35201,6179,Thorn EMI Screen Entertainment
42724,660,British Lion Film Corporation
42724,19878,Quintra
24264,441,Columbia Pictures Corporation
24264,7585,Delphi II Productions
24264,35061,Colgems Productions Ltd.
27150,441,Columbia Pictures Corporation
27150,21470,Topkick Productions
26978,441,Columbia Pictures Corporation
26978,24373,Delphi Productions
26978,24374,Zone Productions
19209,441,Columbia Pictures Corporation
19209,17411,Polar Entertainment
8386,33,Universal Pictures
8386,216,Jersey Films
8386,45689,Native Pictures Productions
12589,2348,Nickelodeon Movies
12589,4285,Universal Cartoon Studios
12589,24955,Paramount Animation
12312,508,Regency Enterprises
12312,711,Fox 2000 Pictures
12312,824,Kopelson Entertainment
12312,1171,Epsilon Motion Pictures
12312,81134,Atchity Entertainment International (AEI)
11232,14,Miramax Films
11232,85,Konrad Pictures
120,11,WingNut Films
120,12,New Line Cinema
120,5237,The Saul Zaentz Company
11086,79,Village Roadshow Pictures
11086,97,Castle Rock Entertainment
11086,172,NPV Entertainment
11086,3982,Darkwoods Productions
453,23,Imagine Entertainment
453,27,DreamWorks SKG
453,33,Universal Pictures
18939,3554,Athanor
12724,10397,Alpine Pictures
11414,893,Stanley Kramer Productions
11414,14908,Curtleigh Productions
31507,28205,"Samuel Goldwyn Company, The"
42612,4,Paramount Pictures
42612,13955,H & J
18783,441,Columbia Pictures Corporation
12593,5067,Steve Krantz Productions
12593,14238,Cinemation Industries
12593,89283,Black Ink Films
12593,94147,Aurica Finance Company
12593,94148,Fritz Productions
14683,19,Film Roman
14683,9266,American International Pictures (AIP)
14683,81017,Cine Camera
10794,219,The Mirisch Corporation
43136,613,Hecht-Hill-Lancaster Productions
43136,12266,Norlan Productions
43136,40444,Clifton Productions
45491,2521,Golden Harvest Company
5052,1138,Filmways Pictures
37257,13479,Edward Small Productions
8489,441,Columbia Pictures Corporation
855,130,Jerry Bruckheimer Films
855,497,Revolution Studios
855,1645,Scott Free Productions
12660,191,Senator Film Produktion
12660,1267,Ecosse Films
12660,9349,Film4
12660,52843,Pod Films
10269,60,United Artists
10269,3645,Barwood Films
10269,8845,Ladbroke
5279,987,USA Films
10950,12,New Line Cinema
1365,35,Lions Gate Films
1365,695,Lee Daniels Entertainment
6440,14,Miramax Films
14580,5,Columbia Pictures
49410,6562,Planet Productions
49410,35868,Proletariat Productions Corporation
28296,441,Columbia Pictures Corporation
24206,506,Newmarket Capital Group
24206,40144,Cine Grande Corporation
24206,40759,Filmline International
24206,50433,Conquistador Entertainment
24206,54940,Algonquin Productions Limited
6037,441,Columbia Pictures Corporation
6037,2070,Rastar Pictures
42987,4894,Associated British-Pathé
42987,14535,Elstree Distributors
42987,14536,Springbok Productions
61418,3851,No Frills Film Production
27099,1016,Man's Films
27099,6916,Arte France Cinéma
27099,7466,Radio Télévision Belge Francophone (RTBF)
27099,18982,Lancelot Films
11857,4,Paramount Pictures
11857,746,MTV Films
6312,342,Davis-Films
6312,616,Eskwad
6312,3823,TF1 Films Production
6312,5358,Canal+
6312,25862,Studio Image Soficas
6312,25863,Natexis Banques Populaires Images
11595,4,Paramount Pictures
24166,1243,Arena Films
24166,8041,Homegreen Films
26337,41,Orion Pictures
77985,1444,Cannon Group
77074,60,United Artists
77074,219,The Mirisch Corporation
77074,965,TAFT Entertainment Pictures
10170,841,Pathé Entertainment
10170,8411,Metro-Goldwyn-Mayer (MGM)
10170,21854,Star Partners III Ltd.
18317,3324,British Broadcasting Corporation (BBC)
18317,13334,Lionheart Entertainment
18317,37449,Winston
98491,9266,American International Pictures (AIP)
26686,5,Columbia Pictures
26686,1177,Rastar Films
61934,441,Columbia Pictures Corporation
61934,81359,Rota Productions
27273,688,Rankin/Bass Productions
848,4,Paramount Pictures
848,3166,Walt Disney Productions
9610,13,Universal Studios
9610,484,De Laurentiis Entertainment Group (DEG)
15035,10318,Polyc International BV
15035,11670,Producers Sales Organization (PSO)
31603,8411,Metro-Goldwyn-Mayer (MGM)
31603,14309,CIP Filmproduktion GmbH
32020,15058,Casablanca Filmworks
33155,1010,Marimark Productions
4965,7405,Dimension Films
4965,12552,Marty Katz Productions
4965,21635,Mojo Films
4965,21636,PK Pictures
11891,306,Twentieth Century Fox Film Corporation
11891,5682,O Entertainment
11888,2,Walt Disney Pictures
150,4,Paramount Pictures
112,76,Zentropa Entertainments
125717,22231,Israel Film Fund
125717,84848,Yes Productions
125717,84849,Cinema Factory Production Ltd.
20678,5,Columbia Pictures
15050,8411,Metro-Goldwyn-Mayer (MGM)
10423,33,Universal Pictures
10423,3410,Raffaella De Laurentiis Productions
11710,843,Werner Herzog Filmproduktion
11710,4606,Zweites Deutsches Fernsehen (ZDF)
17691,42033,The Sam Company
27378,843,Werner Herzog Filmproduktion
57976,843,Werner Herzog Filmproduktion
57976,4606,Zweites Deutsches Fernsehen (ZDF)
57976,5747,ZDF Enterprises
651,306,Twentieth Century Fox Film Corporation
651,37667,Aspen Productions (I)
651,79024,Ingo Preminger Productions
31955,8411,Metro-Goldwyn-Mayer (MGM)
20620,4,Paramount Pictures
20620,3809,Gibraltar Productions
20620,3810,Joel Productions
20620,3811,John Frankenheimer Productions Inc.
18647,4,Paramount Pictures
18647,10568,Pennebaker Productions
11362,158,Spyglass Entertainment
11362,7692,World 2000 Entertainment
11362,7693,Count of Monte Cristo Ltd.
11362,9195,Touchstone Pictures
2637,126,Lakeshore Entertainment
10229,813,DiNovi Pictures
10229,5329,Pandora Pictures
10229,5367,Gaylord Films
10229,6194,Warner Bros.
50819,4676,ABS-CBN Film Productions
50819,10417,Star Cinema Productions
50819,10706,Unitel Classics
12659,7475,Arc Light Films
12659,43412,Pyramid Productions
35650,806,Téléfilm Canada
35650,7828,Max Films Productions
35650,9116,Société de Développement des Entreprises Culturelles (SODEC)
9606,528,Bandai Visual Company
9606,769,Destination Films
9606,882,Toho Company
9606,2752,DENTSU Music And Entertainment
9606,3196,Tezuka Production Company Ltd.
9606,4288,Madhouse
9606,4673,King Record Co.
9606,9068,Kadokawa Shoten Publishing Co.
9606,11073,Sony Pictures Television
9606,11671,Studio 4°C
9606,44803,Imagica Corp.
9606,44804,Metropolis Project
11447,208,Bac Films
11447,238,Rai Cinemafiction
11447,5358,Canal+
11447,9364,Sacher Film
11447,11913,Telepiù
16550,12,New Line Cinema
16550,1422,Killer Films
16550,10565,Good Machine
34723,2,Walt Disney Pictures
31674,4,Paramount Pictures
52744,4,Paramount Pictures
43340,1823,Arwin Productions
20009,34,Sony Pictures
20009,3287,Screen Gems
2084,931,HAL Films
2084,932,Mirage Enterprises
2084,9349,Film4
50225,10399,Cinetel Films
74692,2974,Pope Productions
74692,3615,BIG Pictures
39775,612,Artists Entertainment Complex
39775,89510,Renegade Women Co
39775,89511,New World Video
51044,799,Carlyle Productions
29475,306,Twentieth Century Fox Film Corporation
4267,1122,CAPAC
4267,1145,Belga Films
4031,1122,CAPAC
4031,1137,S.N. Prodis
4031,1546,Universal Pictures France
4031,1547,Uranus Productions
11594,7045,Panitalia
11594,14697,Paris Film Productions
19562,1772,Mondex Films
19562,7110,Les Films Ariane
19562,10784,Cerito Films
11870,33,Universal Pictures
9884,496,David Foster Productions
9884,788,Bel Air Entertainment
9884,6194,Warner Bros.
9884,43717,Hacienda Productions
11535,507,Atlas Entertainment
11535,657,Toho-Towa
11535,748,Mosaic Media Group
11535,1484,Yorktown Productions
11535,2216,Helkon Media AG
11535,8411,Metro-Goldwyn-Mayer (MGM)
27593,2289,Abandon Pictures
27593,52648,Paddy Wagon Productions
27593,53676,Veto Chip Productions
11212,306,Twentieth Century Fox Film Corporation
29887,5488,Fox Film Corporation
32484,306,Twentieth Century Fox Film Corporation
28345,306,Twentieth Century Fox Film Corporation
69928,5,Columbia Pictures
21845,306,Twentieth Century Fox Film Corporation
11528,306,Twentieth Century Fox Film Corporation
11528,1595,Island World
2441,9974,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
2441,32718,Departamento de Cultura del Gobierno Vasco
2441,82310,Idea
931,8040,Casey Productions
931,74061,Eldorado Films
17130,4,Paramount Pictures
17130,746,MTV Films
10592,496,David Foster Productions
10592,890,Cheyenne Enterprises
10592,8411,Metro-Goldwyn-Mayer (MGM)
10592,21447,David Ladd Films
8470,12,New Line Cinema
8470,17106,Burg/Koules Productions
8470,23019,Evolution Entertainment
16690,2,Walt Disney Pictures
16690,3475,Walt Disney Television Animation
16690,3476,Walt Disney Animation Australia
16690,5391,DisneyToon Studios
16690,12402,Walt Disney Animation Canada
39939,43,Fox Searchlight Pictures
39939,2773,Broken Lizard Industries
9272,306,Twentieth Century Fox Film Corporation
14778,1261,Scala Productions
14778,10791,MBP (Germany)
14778,10843,Future Films
14778,33025,winchester films
19137,43995,Nancy Enterprises Inc. (I)
19137,79699,Cinecitta Italiana Stabilimenti Cinematografici
19137,79700,Compagnia Cinematografica Montoro (CCM)
32499,8411,Metro-Goldwyn-Mayer (MGM)
8737,611,Bryna Productions
8737,2532,Batjac Productions
8737,13219,"Mirisch Corporation, The"
8737,60530,Llenroc Productions
33668,8411,Metro-Goldwyn-Mayer (MGM)
39282,43714,"Columbia Pictures Corporation, Rastar Pictures"
40687,306,Twentieth Century Fox Film Corporation
40687,2380,Palomar Pictures
37230,1980,Woodfall Film Productions
993,2380,Palomar Pictures
11698,843,Werner Herzog Filmproduktion
11698,4606,Zweites Deutsches Fernsehen (ZDF)
41357,6194,Warner Bros.
42458,6318,Brut Productions
42458,11503,Joseph E. Levine Productions
93427,219,The Mirisch Corporation
14475,441,Columbia Pictures Corporation
43715,10330,Universal International Pictures (UI)
10052,33,Universal Pictures
10052,158,Spyglass Entertainment
10052,159,Shady Acres Entertainment
10052,2605,Gran Via Productions
10052,7385,Kalima Productions GmbH & Co. KG
10052,20352,NDE Productions
11979,79,Village Roadshow Pictures
11979,172,NPV Entertainment
11979,6194,Warner Bros.
11979,67988,WV Films LLC
11979,67989,Material
270306,23525,Centre Street Productions
270306,23526,Streetlight Films
9991,13419,SKA Films
480,307,IFC Films
480,6235,Mirabai Films
480,10932,The Criterion Collection
44340,1360,Glass Eye Pix
23479,4,Paramount Pictures
66946,4,Paramount Pictures
66946,9255,Toei Company
66946,51208,Michael Ritchie Productions
19050,4,Paramount Pictures
38442,1931,Filmové Studio Barrandov
108266,10593,Wrather Productions
108267,10593,Wrather Productions
39387,1931,Filmové Studio Barrandov
39387,26818,CBK
39387,26819,Sebor
15999,3466,Movic
15999,4288,Madhouse
614,6181,Svensk Filmindustri (SF)
614,10932,The Criterion Collection
121703,6,RKO Radio Pictures
121703,5426,Benedict Bogeaus Production
77955,7281,British Film Institute (BFI)
77955,8093,Rouge Films
77955,8094,Strange Dog Productions
77955,8095,Merseyside Film Production Fund
2752,14,Miramax Films
2752,33,Universal Pictures
2752,10163,Working Title Films
10590,4564,Icon Entertainment International
10590,53005,Wheelhouse Entertainment
10590,53006,Motion Picture Production GmbH & Co. Erste KG
40723,7120,Rezo Films
40723,21738,Messaoud/a Films
40723,21740,Dacia Films
40723,21741,Kinétique Inc.
29039,1950,New World Pictures
29039,34197,Rover Film
22910,1950,New World Pictures
42517,1950,New World Pictures
40364,371,Cecchi Gori Group Tiger Cinematografica
40364,1242,Reteitalia
